"Sampler for uncoated CuFPA substrate"
"theta = sampler[T,r] with r uniform on [0,1]; Interpolate this tabulation to obtain sampler."
"beamE (eV)","r","theta (deg)"
75,0.0341796875,9.785853952102144
75,0.03466796875,9.861083984375
75,0.03515625,9.936314016647856
75,0.0390625,10.50669998671626
75,0.041015625,10.790031797954304
75,0.0419921875,10.931697703573327
75,0.04296875,11.069416949472096
75,0.046875,11.60559640522876
75,0.048828125,11.87368613310709
75,0.04931640625,11.940708565076672
75,0.0498046875,12.007232809560207
75,0.05078125,12.132639787158984
75,0.0546875,12.634267697554094
75,0.056640625,12.885081652751648
75,0.0576171875,13.009784479212374
75,0.05859375,13.126772295963143
75,0.0625,13.594723562966214
75,0.06640625,14.06253762587566
75,0.06689453125,14.120903482787872
75,0.0673828125,14.179269339700088
75,0.068359375,14.296001053524519
75,0.0703125,14.529464481173381
75,0.07421875,14.996391336471104
75,0.076171875,15.21657932394802
75,0.078125,15.436558890264026
75,0.0859375,16.315955776359143
75,0.0869140625,16.425764357238467
75,0.087890625,16.53557293811779
75,0.08984375,16.75519009987644
75,0.09375,17.177600639578632
75,0.09765625,17.578827478367195
75,0.1015625,17.980054317155755
75,0.10546875,18.377025785900297
75,0.107421875,18.57540021623884
75,0.1083984375,18.67458743140811
75,0.109375,18.773774646577383
75,0.1171875,19.579341992781156
75,0.12109375,19.984532318579028
75,0.125,20.38360134629768
75,0.1328125,21.180376581689618
75,0.140625,21.974169612951247
75,0.14453125,22.366160369996326
75,0.146484375,22.561985000459053
75,0.1484375,22.757809630921777
75,0.15625,23.55020070948469
75,0.16015625,23.948431081964152
75,0.1640625,24.34809125421822
75,0.171875,25.15294074864236
75,0.1875,26.885257227891156
75,0.203125,28.577453206078577
75,0.21875,30.03259376010346
75,0.234375,31.418552826158397
75,0.25,32.796331738437004
75,0.265625,34.12353200798281
75,0.28125,35.43181992044064
75,0.3125,38.1061320754717
75,0.34375,40.85532793724967
75,0.375,43.53436657681941
75,0.40625,46.173651924772265
75,0.4375,48.630414515203675
75,0.5,52.98019109764624
75,0.53125,54.65955784297383
75,0.5625,56.2752624671916
